id,fecha,hora,presion_hpa,variacion_hpa,tendencia
1485,2026-05-03,19:30:00,770.1,0.4,Creciente
1486,2026-05-03,19:45:00,770.4,0.3,Creciente
1487,2026-05-03,20:00:00,770.5,0.1,Creciente
1488,2026-05-03,20:15:00,770.5,0.0,Estable
1489,2026-05-03,20:30:00,770.4,-0.1,Descendente
1490,2026-05-03,20:45:00,770.6,0.2,Creciente
1491,2026-05-03,21:00:00,770.6,0.0,Estable
1492,2026-05-03,21:15:00,770.6,0.0,Estable
1493,2026-05-03,21:30:00,770.6,0.0,Estable
1494,2026-05-03,21:45:00,770.7,0.1,Creciente
1495,2026-05-03,22:00:00,770.8,0.1,Creciente
1496,2026-05-03,22:15:00,770.8,0.0,Estable
1497,2026-05-03,22:30:00,770.9,0.1,Creciente
1498,2026-05-03,22:45:00,770.9,0.0,Estable
1499,2026-05-03,23:00:00,770.8,-0.1,Descendente
1500,2026-05-03,23:15:00,770.7,-0.1,Descendente
1501,2026-05-03,23:30:00,770.5,-0.2,Descendente
1502,2026-05-03,23:45:00,770.5,0.0,Estable
1538,2026-05-04,00:15:00,770.2,-0.3,Descendente
1539,2026-05-04,00:30:00,770.0,-0.2,Descendente
1540,2026-05-04,00:45:00,770.0,0.0,Estable
1541,2026-05-04,01:00:00,770.0,0.0,Estable
1542,2026-05-04,01:15:00,769.7,-0.3,Descendente
1543,2026-05-04,01:30:00,769.6,-0.1,Descendente
1544,2026-05-04,01:45:00,769.6,0.0,Estable
1545,2026-05-04,02:00:00,769.4,-0.2,Descendente
1546,2026-05-04,02:15:00,769.3,-0.1,Descendente
1547,2026-05-04,02:30:00,769.2,-0.1,Descendente
1548,2026-05-04,02:45:00,769.2,0.0,Estable
1549,2026-05-04,03:00:00,769.0,-0.2,Descendente
1550,2026-05-04,03:15:00,769.2,0.2,Creciente
1551,2026-05-04,03:30:00,768.9,-0.3,Descendente
1552,2026-05-04,03:45:00,769.0,0.1,Creciente
1553,2026-05-04,04:00:00,769.0,0.0,Estable
1554,2026-05-04,04:15:00,769.0,0.0,Estable
1555,2026-05-04,04:30:00,768.9,-0.1,Descendente
1556,2026-05-04,04:45:00,769.0,0.1,Creciente
1557,2026-05-04,05:00:00,769.2,0.2,Creciente
1558,2026-05-04,05:15:00,769.2,0.0,Estable
1559,2026-05-04,05:30:00,769.2,0.0,Estable
1560,2026-05-04,05:45:00,769.5,0.3,Creciente
1561,2026-05-04,06:00:00,769.7,0.2,Creciente
1562,2026-05-04,06:15:00,769.8,0.1,Creciente
1563,2026-05-04,06:30:00,770.0,0.2,Creciente
1564,2026-05-04,06:45:00,770.2,0.2,Creciente
1565,2026-05-04,07:00:00,770.1,-0.1,Descendente
1566,2026-05-04,07:15:00,770.3,0.2,Creciente
1567,2026-05-04,07:30:00,770.4,0.1,Creciente
1568,2026-05-04,07:45:00,770.3,-0.1,Descendente
1569,2026-05-04,08:00:00,770.5,0.2,Creciente
1570,2026-05-04,08:15:00,770.6,0.1,Creciente
1571,2026-05-04,08:30:00,770.6,0.0,Estable
1572,2026-05-04,08:45:00,770.8,0.2,Creciente
1573,2026-05-04,09:00:00,770.6,-0.2,Descendente
1574,2026-05-04,09:15:00,770.6,0.0,Estable
1575,2026-05-04,09:30:00,770.6,0.0,Estable
1576,2026-05-04,09:45:00,770.4,-0.2,Descendente
1577,2026-05-04,10:00:00,770.4,0.0,Estable
1578,2026-05-04,10:15:00,770.4,0.0,Estable
1579,2026-05-04,10:30:00,770.2,-0.2,Descendente
1580,2026-05-04,10:45:00,770.0,-0.2,Descendente
1581,2026-05-04,11:00:00,769.9,-0.1,Descendente
1582,2026-05-04,11:15:00,769.8,-0.1,Descendente
1583,2026-05-04,11:30:00,769.7,-0.1,Descendente
1584,2026-05-04,11:45:00,769.5,-0.2,Descendente
1585,2026-05-04,12:00:00,769.3,-0.2,Descendente
1586,2026-05-04,12:15:00,769.2,-0.1,Descendente
1587,2026-05-04,12:30:00,768.8,-0.4,Descendente
1588,2026-05-04,12:45:00,768.7,-0.1,Descendente
1589,2026-05-04,13:00:00,768.5,-0.2,Descendente
1590,2026-05-04,13:15:00,768.3,-0.2,Descendente
1591,2026-05-04,13:30:00,768.0,-0.3,Descendente
1592,2026-05-04,13:45:00,767.7,-0.3,Descendente
1593,2026-05-04,14:00:00,767.6,-0.1,Descendente
1594,2026-05-04,14:15:00,767.4,-0.2,Descendente
1595,2026-05-04,14:30:00,767.3,-0.1,Descendente
1596,2026-05-04,14:45:00,767.1,-0.2,Descendente
1597,2026-05-04,15:00:00,766.9,-0.2,Descendente
1598,2026-05-04,15:15:00,766.7,-0.2,Descendente
1599,2026-05-04,15:30:00,766.6,-0.1,Descendente
1600,2026-05-04,15:45:00,766.5,-0.1,Descendente
1601,2026-05-04,16:00:00,766.5,0.0,Estable
1602,2026-05-04,16:15:00,766.4,-0.1,Descendente
1603,2026-05-04,16:30:00,766.4,0.0,Estable
1604,2026-05-04,16:45:00,766.3,-0.1,Descendente
1605,2026-05-04,17:00:00,766.3,0.0,Estable
1606,2026-05-04,17:15:00,766.4,0.1,Creciente
1607,2026-05-04,17:30:00,766.4,0.0,Estable
1608,2026-05-04,17:45:00,766.4,0.0,Estable
1609,2026-05-04,18:00:00,766.5,0.1,Creciente
1610,2026-05-04,18:15:00,766.8,0.3,Creciente
1611,2026-05-04,18:30:00,766.9,0.1,Creciente
1612,2026-05-04,18:45:00,767.0,0.1,Creciente
1613,2026-05-04,19:00:00,767.2,0.2,Creciente
1614,2026-05-04,19:15:00,767.4,0.2,Creciente
1615,2026-05-04,19:30:00,767.4,0.0,Estable
1616,2026-05-04,19:45:00,767.6,0.2,Creciente
1617,2026-05-04,20:00:00,767.6,0.0,Estable
1618,2026-05-04,20:15:00,767.9,0.3,Creciente
1619,2026-05-04,20:30:00,768.0,0.1,Creciente
1620,2026-05-04,20:45:00,768.2,0.2,Creciente
1621,2026-05-04,21:00:00,768.4,0.2,Creciente
1622,2026-05-04,21:15:00,768.5,0.1,Creciente
1623,2026-05-04,21:30:00,768.6,0.1,Creciente
1624,2026-05-04,21:45:00,768.5,-0.1,Descendente
1625,2026-05-04,22:00:00,768.6,0.1,Creciente
1626,2026-05-04,22:15:00,768.6,0.0,Estable
1627,2026-05-04,22:30:00,768.7,0.1,Creciente
1628,2026-05-04,22:45:00,768.7,0.0,Estable
1629,2026-05-04,23:00:00,768.7,0.0,Estable
1630,2026-05-04,23:15:00,768.6,-0.1,Descendente
1631,2026-05-04,23:30:00,768.5,-0.1,Descendente
1632,2026-05-04,23:45:00,768.4,-0.1,Descendente
1633,2026-05-05,00:15:00,768.3,-0.1,Descendente
1634,2026-05-05,00:30:00,768.4,0.1,Creciente
1635,2026-05-05,00:45:00,768.3,-0.1,Descendente
1636,2026-05-05,01:00:00,768.3,0.0,Estable
1637,2026-05-05,01:15:00,768.2,-0.1,Descendente
1638,2026-05-05,01:30:00,768.1,-0.1,Descendente
1639,2026-05-05,01:45:00,768.0,-0.1,Descendente
1640,2026-05-05,02:00:00,767.9,-0.1,Descendente
1641,2026-05-05,02:15:00,767.9,0.0,Estable
1642,2026-05-05,02:30:00,767.9,0.0,Estable
1643,2026-05-05,02:45:00,767.9,0.0,Estable
1644,2026-05-05,03:00:00,767.8,-0.1,Descendente
1645,2026-05-05,03:15:00,767.9,0.1,Creciente
1646,2026-05-05,03:30:00,767.9,0.0,Estable
1647,2026-05-05,03:45:00,767.9,0.0,Estable
1648,2026-05-05,04:00:00,768.0,0.1,Creciente
1649,2026-05-05,04:15:00,768.0,0.0,Estable
1650,2026-05-05,04:30:00,768.1,0.1,Creciente
1651,2026-05-05,04:45:00,768.1,0.0,Estable
1652,2026-05-05,05:00:00,768.3,0.2,Creciente
1653,2026-05-05,05:15:00,768.3,0.0,Estable
1654,2026-05-05,05:30:00,768.5,0.2,Creciente
1655,2026-05-05,05:45:00,768.6,0.1,Creciente
1656,2026-05-05,06:00:00,768.7,0.1,Creciente
1657,2026-05-05,06:15:00,768.8,0.1,Creciente
1658,2026-05-05,06:30:00,769.0,0.2,Creciente
1659,2026-05-05,06:45:00,769.1,0.1,Creciente
1660,2026-05-05,07:00:00,769.3,0.2,Creciente
1661,2026-05-05,07:15:00,769.4,0.1,Creciente
1662,2026-05-05,07:30:00,769.6,0.2,Creciente
1663,2026-05-05,07:45:00,769.7,0.1,Creciente
1664,2026-05-05,08:00:00,769.9,0.2,Creciente
1665,2026-05-05,08:15:00,769.8,-0.1,Descendente
1666,2026-05-05,08:30:00,769.9,0.1,Creciente
1667,2026-05-05,08:45:00,769.9,0.0,Estable
1668,2026-05-05,09:00:00,769.9,0.0,Estable
1669,2026-05-05,09:15:00,769.8,-0.1,Descendente
1670,2026-05-05,09:30:00,769.8,0.0,Estable
1671,2026-05-05,09:45:00,769.7,-0.1,Descendente
1672,2026-05-05,10:00:00,769.7,0.0,Estable
1673,2026-05-05,10:15:00,769.5,-0.2,Descendente
1674,2026-05-05,10:30:00,769.3,-0.2,Descendente
1675,2026-05-05,10:45:00,769.3,0.0,Estable
1676,2026-05-05,11:00:00,769.0,-0.3,Descendente
1677,2026-05-05,11:15:00,768.9,-0.1,Descendente
1678,2026-05-05,11:30:00,768.8,-0.1,Descendente
1679,2026-05-05,11:45:00,768.7,-0.1,Descendente
1680,2026-05-05,12:00:00,768.3,-0.4,Descendente
1681,2026-05-05,12:15:00,768.2,-0.1,Descendente
1682,2026-05-05,12:30:00,768.1,-0.1,Descendente
1683,2026-05-05,12:45:00,767.9,-0.2,Descendente
1684,2026-05-05,13:00:00,767.7,-0.2,Descendente
1685,2026-05-05,13:15:00,767.5,-0.2,Descendente
1686,2026-05-05,13:30:00,767.4,-0.1,Descendente
1687,2026-05-05,13:45:00,767.1,-0.3,Descendente
1688,2026-05-05,14:00:00,766.9,-0.2,Descendente
1689,2026-05-05,14:15:00,766.9,0.0,Estable
1690,2026-05-05,14:30:00,766.5,-0.4,Descendente
1691,2026-05-05,14:45:00,766.3,-0.2,Descendente
1692,2026-05-05,15:00:00,766.3,0.0,Estable
1693,2026-05-05,15:15:00,766.2,-0.1,Descendente
1694,2026-05-05,15:30:00,766.3,0.1,Creciente
1695,2026-05-05,15:45:00,766.3,0.0,Estable
1696,2026-05-05,16:00:00,766.1,-0.2,Descendente
1697,2026-05-05,16:15:00,766.1,0.0,Estable
1698,2026-05-05,16:30:00,766.0,-0.1,Descendente
1699,2026-05-05,16:45:00,765.9,-0.1,Descendente
1700,2026-05-05,17:00:00,765.8,-0.1,Descendente
1701,2026-05-05,17:15:00,765.9,0.1,Creciente
1702,2026-05-05,17:30:00,766.0,0.1,Creciente
1703,2026-05-05,17:45:00,766.3,0.3,Creciente
1704,2026-05-05,18:00:00,766.5,0.2,Creciente
1705,2026-05-05,18:15:00,766.6,0.1,Creciente
1706,2026-05-05,18:30:00,766.7,0.1,Creciente
1707,2026-05-05,18:45:00,766.9,0.2,Creciente
1708,2026-05-05,19:00:00,767.1,0.2,Creciente
1709,2026-05-05,19:15:00,767.3,0.2,Creciente
1710,2026-05-05,19:30:00,767.4,0.1,Creciente
1711,2026-05-05,19:45:00,767.6,0.2,Creciente
1712,2026-05-05,20:00:00,768.0,0.4,Creciente
1713,2026-05-05,20:15:00,768.2,0.2,Creciente
1714,2026-05-05,20:30:00,768.5,0.3,Creciente
1715,2026-05-05,20:45:00,768.8,0.3,Creciente
1716,2026-05-05,21:00:00,768.9,0.1,Creciente
1717,2026-05-05,21:15:00,769.1,0.2,Creciente
1718,2026-05-05,21:30:00,769.3,0.2,Creciente
1719,2026-05-05,21:45:00,769.5,0.2,Creciente
1720,2026-05-05,22:00:00,769.6,0.1,Creciente
1721,2026-05-05,22:15:00,769.8,0.2,Creciente
1722,2026-05-05,22:30:00,769.8,0.0,Estable
1723,2026-05-05,22:45:00,769.9,0.1,Creciente
1724,2026-05-05,23:00:00,769.7,-0.2,Descendente
1725,2026-05-05,23:15:00,769.7,0.0,Estable
1726,2026-05-05,23:30:00,769.7,0.0,Estable
1727,2026-05-05,23:45:00,769.7,0.0,Estable
1918,2026-05-06,00:15:00,769.5,-0.2,Descendente
1919,2026-05-06,00:30:00,769.4,-0.1,Descendente
1920,2026-05-06,00:45:00,769.2,-0.2,Descendente
1921,2026-05-06,01:00:00,769.2,0.0,Estable
1922,2026-05-06,01:15:00,769.2,0.0,Estable
1923,2026-05-06,01:30:00,769.1,-0.1,Descendente
1924,2026-05-06,01:45:00,768.9,-0.2,Descendente
1925,2026-05-06,02:00:00,768.8,-0.1,Descendente
1926,2026-05-06,02:15:00,768.7,-0.1,Descendente
1927,2026-05-06,02:30:00,768.7,0.0,Estable
1928,2026-05-06,02:45:00,768.6,-0.1,Descendente
1929,2026-05-06,03:00:00,768.5,-0.1,Descendente
1930,2026-05-06,03:15:00,768.6,0.1,Creciente
1931,2026-05-06,03:30:00,768.5,-0.1,Descendente
1932,2026-05-06,03:45:00,768.5,0.0,Estable
1933,2026-05-06,04:00:00,768.5,0.0,Estable
1934,2026-05-06,04:15:00,768.6,0.1,Creciente
1935,2026-05-06,04:30:00,768.6,0.0,Estable
1936,2026-05-06,04:45:00,768.6,0.0,Estable
1937,2026-05-06,05:00:00,768.7,0.1,Creciente
1938,2026-05-06,05:15:00,768.8,0.1,Creciente
1939,2026-05-06,05:30:00,768.8,0.0,Estable
1940,2026-05-06,05:45:00,768.8,0.0,Estable
1941,2026-05-06,06:00:00,768.9,0.1,Creciente
1942,2026-05-06,06:15:00,769.0,0.1,Creciente
1943,2026-05-06,06:30:00,769.0,0.0,Estable
1944,2026-05-06,06:45:00,769.0,0.0,Estable
1945,2026-05-06,07:00:00,769.2,0.2,Creciente
1946,2026-05-06,07:15:00,769.1,-0.1,Descendente
1947,2026-05-06,07:30:00,769.1,0.0,Estable
1948,2026-05-06,07:45:00,769.2,0.1,Creciente
1949,2026-05-06,08:00:00,769.2,0.0,Estable
1950,2026-05-06,08:15:00,769.1,-0.1,Descendente
1951,2026-05-06,08:30:00,769.2,0.1,Creciente
1952,2026-05-06,08:45:00,769.2,0.0,Estable
1953,2026-05-06,09:00:00,769.2,0.0,Estable
1954,2026-05-06,09:15:00,769.2,0.0,Estable
1955,2026-05-06,09:30:00,769.1,-0.1,Descendente
1956,2026-05-06,09:45:00,769.1,0.0,Estable
1957,2026-05-06,10:00:00,769.1,0.0,Estable
1958,2026-05-06,10:15:00,769.1,0.0,Estable
1959,2026-05-06,10:30:00,768.9,-0.2,Descendente
1960,2026-05-06,10:45:00,768.8,-0.1,Descendente
1961,2026-05-06,11:00:00,768.7,-0.1,Descendente
1962,2026-05-06,11:15:00,768.5,-0.2,Descendente
1963,2026-05-06,11:30:00,768.4,-0.1,Descendente
1964,2026-05-06,11:45:00,768.2,-0.2,Descendente
1965,2026-05-06,12:00:00,768.1,-0.1,Descendente
1966,2026-05-06,12:15:00,767.9,-0.2,Descendente
1967,2026-05-06,12:30:00,767.7,-0.2,Descendente
1968,2026-05-06,12:45:00,767.4,-0.3,Descendente
1969,2026-05-06,13:00:00,767.2,-0.2,Descendente
1970,2026-05-06,13:15:00,767.0,-0.2,Descendente
1971,2026-05-06,13:30:00,766.7,-0.3,Descendente
1972,2026-05-06,13:45:00,766.4,-0.3,Descendente
1973,2026-05-06,14:00:00,766.2,-0.2,Descendente
1974,2026-05-06,14:15:00,765.9,-0.3,Descendente
1975,2026-05-06,14:30:00,765.7,-0.2,Descendente
1976,2026-05-06,14:45:00,765.5,-0.2,Descendente
1977,2026-05-06,15:00:00,765.3,-0.2,Descendente
1978,2026-05-06,15:15:00,765.4,0.1,Creciente
1979,2026-05-06,15:30:00,765.3,-0.1,Descendente
1980,2026-05-06,15:45:00,765.4,0.1,Creciente
1981,2026-05-06,16:00:00,765.2,-0.2,Descendente
1982,2026-05-06,16:15:00,765.2,0.0,Estable
1983,2026-05-06,16:30:00,765.4,0.2,Creciente
1984,2026-05-06,16:45:00,765.5,0.1,Creciente
1985,2026-05-06,17:00:00,765.4,-0.1,Descendente
1986,2026-05-06,17:15:00,765.7,0.3,Creciente
1987,2026-05-06,17:30:00,766.3,0.6,Creciente
1988,2026-05-06,17:45:00,766.8,0.5,Creciente
1989,2026-05-06,18:00:00,766.9,0.1,Creciente
1990,2026-05-06,18:15:00,767.0,0.1,Creciente
1991,2026-05-06,18:30:00,767.1,0.1,Creciente
1992,2026-05-06,18:45:00,767.4,0.3,Creciente
1993,2026-05-06,19:00:00,768.1,0.7,Creciente
1994,2026-05-06,19:15:00,768.4,0.3,Creciente
1995,2026-05-06,19:30:00,768.9,0.5,Creciente
1996,2026-05-06,19:45:00,769.3,0.4,Creciente
1997,2026-05-06,20:00:00,769.4,0.1,Creciente
1998,2026-05-06,20:15:00,769.4,0.0,Estable
1999,2026-05-06,20:30:00,769.5,0.1,Creciente
2000,2026-05-06,20:45:00,769.7,0.2,Creciente
2001,2026-05-06,21:00:00,769.7,0.0,Estable
2002,2026-05-06,21:15:00,769.9,0.2,Creciente
2003,2026-05-06,21:30:00,769.9,0.0,Estable
2004,2026-05-06,21:45:00,770.1,0.2,Creciente
2005,2026-05-06,22:00:00,770.3,0.2,Creciente
2006,2026-05-06,22:15:00,770.3,0.0,Estable
2007,2026-05-06,22:30:00,770.3,0.0,Estable
2008,2026-05-06,22:45:00,770.3,0.0,Estable
2009,2026-05-06,23:00:00,770.1,-0.2,Descendente
2010,2026-05-06,23:15:00,770.0,-0.1,Descendente
2011,2026-05-06,23:30:00,770.0,0.0,Estable
2012,2026-05-06,23:45:00,769.8,-0.2,Descendente
2013,2026-05-07,00:15:00,769.7,-0.1,Descendente
2014,2026-05-07,00:30:00,769.7,0.0,Estable
2015,2026-05-07,00:45:00,769.6,-0.1,Descendente
2016,2026-05-07,01:00:00,769.4,-0.2,Descendente
2017,2026-05-07,01:15:00,769.3,-0.1,Descendente
2018,2026-05-07,01:30:00,769.1,-0.2,Descendente
2019,2026-05-07,01:45:00,769.0,-0.1,Descendente
2020,2026-05-07,02:00:00,768.9,-0.1,Descendente
2021,2026-05-07,02:15:00,768.7,-0.2,Descendente
2022,2026-05-07,02:30:00,768.6,-0.1,Descendente
2023,2026-05-07,02:45:00,768.5,-0.1,Descendente
2024,2026-05-07,03:00:00,768.3,-0.2,Descendente
2025,2026-05-07,03:15:00,768.3,0.0,Estable
2026,2026-05-07,03:30:00,768.2,-0.1,Descendente
2027,2026-05-07,03:45:00,768.2,0.0,Estable
2028,2026-05-07,04:00:00,768.3,0.1,Creciente
2029,2026-05-07,04:15:00,768.4,0.1,Creciente
2030,2026-05-07,04:30:00,768.5,0.1,Creciente
2031,2026-05-07,04:45:00,768.6,0.1,Creciente
2032,2026-05-07,05:00:00,768.7,0.1,Creciente
2033,2026-05-07,05:15:00,768.8,0.1,Creciente
2034,2026-05-07,05:30:00,768.8,0.0,Estable
2035,2026-05-07,05:45:00,769.0,0.2,Creciente
2036,2026-05-07,06:00:00,769.2,0.2,Creciente
2037,2026-05-07,06:15:00,769.3,0.1,Creciente
2038,2026-05-07,06:30:00,769.4,0.1,Creciente
2039,2026-05-07,06:45:00,769.5,0.1,Creciente
2040,2026-05-07,07:00:00,769.5,0.0,Estable
2041,2026-05-07,07:15:00,769.7,0.2,Creciente
2042,2026-05-07,07:30:00,769.8,0.1,Creciente
2043,2026-05-07,07:45:00,770.0,0.2,Creciente
2044,2026-05-07,08:00:00,770.0,0.0,Estable
2045,2026-05-07,08:15:00,770.0,0.0,Estable
2046,2026-05-07,08:30:00,770.0,0.0,Estable
2047,2026-05-07,08:45:00,769.9,-0.1,Descendente
2048,2026-05-07,09:00:00,769.8,-0.1,Descendente
2049,2026-05-07,09:15:00,769.7,-0.1,Descendente
2050,2026-05-07,09:30:00,769.6,-0.1,Descendente
2051,2026-05-07,09:45:00,769.5,-0.1,Descendente
2052,2026-05-07,10:00:00,769.4,-0.1,Descendente
2053,2026-05-07,10:15:00,769.3,-0.1,Descendente
2054,2026-05-07,10:30:00,769.2,-0.1,Descendente
2055,2026-05-07,10:45:00,769.1,-0.1,Descendente
2056,2026-05-07,11:00:00,769.1,0.0,Estable
2057,2026-05-07,11:15:00,769.0,-0.1,Descendente
2058,2026-05-07,11:30:00,768.8,-0.2,Descendente
2059,2026-05-07,11:45:00,768.8,0.0,Estable
2060,2026-05-07,12:00:00,768.6,-0.2,Descendente
2061,2026-05-07,12:15:00,768.4,-0.2,Descendente
2062,2026-05-07,12:30:00,768.1,-0.3,Descendente
2063,2026-05-07,12:45:00,767.7,-0.4,Descendente
2064,2026-05-07,13:00:00,767.4,-0.3,Descendente
2065,2026-05-07,13:15:00,767.3,-0.1,Descendente
2066,2026-05-07,13:30:00,767.1,-0.2,Descendente
2067,2026-05-07,13:45:00,766.9,-0.2,Descendente
2068,2026-05-07,14:00:00,766.6,-0.3,Descendente
2069,2026-05-07,14:15:00,766.4,-0.2,Descendente
2070,2026-05-07,14:30:00,766.2,-0.2,Descendente
2071,2026-05-07,14:45:00,765.9,-0.3,Descendente
2072,2026-05-07,15:00:00,765.8,-0.1,Descendente
2073,2026-05-07,15:15:00,765.7,-0.1,Descendente
2074,2026-05-07,15:30:00,765.6,-0.1,Descendente
2075,2026-05-07,15:45:00,765.5,-0.1,Descendente
2076,2026-05-07,16:00:00,765.3,-0.2,Descendente
2077,2026-05-07,16:15:00,765.2,-0.1,Descendente
2078,2026-05-07,16:30:00,765.1,-0.1,Descendente
2079,2026-05-07,16:45:00,765.3,0.2,Creciente
2080,2026-05-07,17:00:00,765.3,0.0,Estable
2081,2026-05-07,17:15:00,765.5,0.2,Creciente
2082,2026-05-07,17:30:00,765.6,0.1,Creciente
2083,2026-05-07,17:45:00,766.2,0.6,Creciente
2084,2026-05-07,18:00:00,766.5,0.3,Creciente
2085,2026-05-07,18:15:00,766.7,0.2,Creciente
2086,2026-05-07,18:30:00,767.4,0.7,Creciente
2087,2026-05-07,18:45:00,767.3,-0.1,Descendente
2088,2026-05-07,19:00:00,767.1,-0.2,Descendente
2089,2026-05-07,19:15:00,767.5,0.4,Creciente
2090,2026-05-07,19:30:00,767.4,-0.1,Descendente
2091,2026-05-07,19:45:00,767.6,0.2,Creciente
2092,2026-05-07,20:00:00,768.2,0.6,Creciente
2093,2026-05-07,20:15:00,768.6,0.4,Creciente
2094,2026-05-07,20:30:00,768.8,0.2,Creciente
2095,2026-05-07,20:45:00,768.9,0.1,Creciente
2096,2026-05-07,21:00:00,769.0,0.1,Creciente
2097,2026-05-07,21:15:00,768.9,-0.1,Descendente
2098,2026-05-07,21:30:00,769.1,0.2,Creciente
2099,2026-05-07,21:45:00,769.4,0.3,Creciente
2100,2026-05-07,22:00:00,769.5,0.1,Creciente
2101,2026-05-07,22:15:00,770.0,0.5,Creciente
2102,2026-05-07,22:30:00,769.6,-0.4,Descendente
2103,2026-05-07,22:45:00,769.4,-0.2,Descendente
2104,2026-05-07,23:00:00,769.7,0.3,Creciente
2105,2026-05-07,23:15:00,769.4,-0.3,Descendente
2106,2026-05-07,23:30:00,769.4,0.0,Estable
2107,2026-05-07,23:45:00,769.3,-0.1,Descendente
2108,2026-05-08,00:15:00,769.0,-0.3,Descendente
2109,2026-05-08,00:30:00,769.0,0.0,Estable
2110,2026-05-08,00:45:00,768.8,-0.2,Descendente
2111,2026-05-08,01:00:00,768.5,-0.3,Descendente
2112,2026-05-08,01:15:00,768.4,-0.1,Descendente
2113,2026-05-08,01:30:00,768.1,-0.3,Descendente
2114,2026-05-08,01:45:00,767.9,-0.2,Descendente
2115,2026-05-08,02:00:00,767.9,0.0,Estable
2116,2026-05-08,02:15:00,767.9,0.0,Estable
2117,2026-05-08,02:30:00,767.8,-0.1,Descendente
2118,2026-05-08,02:45:00,767.8,0.0,Estable
2119,2026-05-08,03:00:00,767.7,-0.1,Descendente
2120,2026-05-08,03:15:00,767.5,-0.2,Descendente
2121,2026-05-08,03:30:00,767.6,0.1,Creciente
2122,2026-05-08,03:45:00,767.7,0.1,Creciente
2123,2026-05-08,04:00:00,767.7,0.0,Estable
2124,2026-05-08,04:15:00,767.8,0.1,Creciente
2125,2026-05-08,04:30:00,767.8,0.0,Estable
2126,2026-05-08,04:45:00,767.9,0.1,Creciente
2127,2026-05-08,05:00:00,767.8,-0.1,Descendente
2128,2026-05-08,05:15:00,767.9,0.1,Creciente
2129,2026-05-08,05:30:00,767.9,0.0,Estable
2130,2026-05-08,05:45:00,768.0,0.1,Creciente
2131,2026-05-08,06:00:00,768.1,0.1,Creciente
2132,2026-05-08,06:15:00,768.2,0.1,Creciente
2133,2026-05-08,06:30:00,768.3,0.1,Creciente
2134,2026-05-08,06:45:00,768.2,-0.1,Descendente
2135,2026-05-08,07:00:00,768.4,0.2,Creciente
2136,2026-05-08,07:15:00,768.3,-0.1,Descendente
2137,2026-05-08,07:30:00,768.3,0.0,Estable
2138,2026-05-08,07:45:00,768.4,0.1,Creciente
2139,2026-05-08,08:00:00,768.3,-0.1,Descendente
2140,2026-05-08,08:15:00,768.3,0.0,Estable
2141,2026-05-08,08:30:00,768.3,0.0,Estable
2142,2026-05-08,08:45:00,768.3,0.0,Estable
2143,2026-05-08,09:00:00,768.2,-0.1,Descendente
2144,2026-05-08,09:15:00,768.1,-0.1,Descendente
2145,2026-05-08,09:30:00,768.0,-0.1,Descendente
2146,2026-05-08,09:45:00,767.9,-0.1,Descendente
2147,2026-05-08,10:00:00,767.7,-0.2,Descendente
2148,2026-05-08,10:15:00,767.5,-0.2,Descendente
2149,2026-05-08,10:30:00,767.4,-0.1,Descendente
2150,2026-05-08,10:45:00,767.1,-0.3,Descendente
2151,2026-05-08,11:00:00,766.9,-0.2,Descendente
2152,2026-05-08,11:15:00,766.9,0.0,Estable
2153,2026-05-08,11:30:00,766.7,-0.2,Descendente
2154,2026-05-08,11:45:00,766.5,-0.2,Descendente
2155,2026-05-08,12:00:00,766.3,-0.2,Descendente
2156,2026-05-08,12:15:00,766.0,-0.3,Descendente
2157,2026-05-08,12:30:00,765.9,-0.1,Descendente
2158,2026-05-08,12:45:00,765.6,-0.3,Descendente
2159,2026-05-08,13:00:00,765.7,0.1,Creciente
2160,2026-05-08,13:15:00,765.4,-0.3,Descendente
2161,2026-05-08,13:30:00,765.4,0.0,Estable
2162,2026-05-08,13:45:00,765.6,0.2,Creciente
2163,2026-05-08,14:00:00,765.4,-0.2,Descendente
2164,2026-05-08,14:15:00,765.5,0.1,Creciente
2165,2026-05-08,14:30:00,766.1,0.6,Creciente
2166,2026-05-08,14:45:00,765.7,-0.4,Descendente
2167,2026-05-08,15:00:00,765.5,-0.2,Descendente
2168,2026-05-08,15:15:00,765.2,-0.3,Descendente
2169,2026-05-08,15:30:00,765.3,0.1,Creciente
2170,2026-05-08,15:45:00,765.4,0.1,Creciente
2171,2026-05-08,16:00:00,765.4,0.0,Estable
2172,2026-05-08,16:15:00,765.0,-0.4,Descendente
2173,2026-05-08,16:30:00,765.2,0.2,Creciente
2174,2026-05-08,16:45:00,765.3,0.1,Creciente
2175,2026-05-08,17:00:00,765.3,0.0,Estable
2176,2026-05-08,17:15:00,765.4,0.1,Creciente
2177,2026-05-08,17:30:00,765.6,0.2,Creciente
2178,2026-05-08,17:45:00,765.7,0.1,Creciente
2179,2026-05-08,18:00:00,766.1,0.4,Creciente
2180,2026-05-08,18:15:00,766.4,0.3,Creciente
2181,2026-05-08,18:30:00,766.5,0.1,Creciente
2182,2026-05-08,18:45:00,766.6,0.1,Creciente
2183,2026-05-08,19:00:00,766.7,0.1,Creciente
2184,2026-05-08,19:15:00,766.8,0.1,Creciente
2185,2026-05-08,19:30:00,767.0,0.2,Creciente
2186,2026-05-08,19:45:00,767.2,0.2,Creciente
2187,2026-05-08,20:00:00,767.4,0.2,Creciente
