id,fecha,hora,lluvia_mm,tasa_mm_hr
6831,2026-07-01,15:00:00,0.0,0.0
6832,2026-07-01,15:15:00,0.0,0.0
6833,2026-07-01,15:30:00,0.0,0.0
6834,2026-07-01,15:45:00,0.0,0.0
6835,2026-07-01,16:00:00,0.0,0.0
6836,2026-07-01,16:15:00,0.0,0.0
6837,2026-07-01,16:30:00,0.0,0.0
6838,2026-07-01,16:45:00,0.0,0.0
6839,2026-07-01,17:00:00,0.0,0.0
6840,2026-07-01,17:15:00,0.0,0.0
6841,2026-07-01,17:30:00,0.0,0.0
6842,2026-07-01,17:45:00,0.0,0.0
6843,2026-07-01,18:00:00,0.0,0.0
6844,2026-07-01,18:15:00,0.0,0.0
6845,2026-07-01,18:30:00,0.0,0.0
6846,2026-07-01,18:45:00,0.0,0.0
6847,2026-07-01,19:00:00,0.0,0.0
6848,2026-07-01,19:15:00,0.0,0.0
6849,2026-07-01,19:30:00,0.0,0.0
6850,2026-07-01,19:45:00,0.0,0.0
6851,2026-07-01,20:00:00,0.0,0.0
6852,2026-07-01,20:15:00,0.0,0.0
6853,2026-07-01,20:30:00,0.0,0.0
6854,2026-07-01,20:45:00,0.0,0.0
6855,2026-07-01,21:00:00,0.0,0.0
6856,2026-07-01,21:15:00,0.0,0.0
6857,2026-07-01,21:30:00,0.0,0.0
6858,2026-07-01,21:45:00,0.0,0.0
6859,2026-07-01,22:00:00,0.0,0.0
6860,2026-07-01,22:15:00,0.0,0.0
6861,2026-07-01,22:30:00,0.0,0.0
6862,2026-07-01,22:45:00,0.0,0.0
6863,2026-07-01,23:00:00,0.0,0.0
6864,2026-07-01,23:15:00,0.0,0.0
6865,2026-07-01,23:30:00,0.0,0.0
6866,2026-07-01,23:45:00,0.0,0.0
6867,2026-07-02,00:15:00,0.0,0.0
6868,2026-07-02,00:30:00,0.2,0.0
6869,2026-07-02,00:45:00,0.0,0.0
6870,2026-07-02,01:00:00,0.0,0.0
6871,2026-07-02,01:15:00,0.0,0.0
6872,2026-07-02,01:30:00,0.0,0.0
6873,2026-07-02,01:45:00,0.0,0.0
6874,2026-07-02,02:00:00,0.0,0.0
6875,2026-07-02,02:15:00,0.0,0.0
6876,2026-07-02,02:30:00,0.0,0.0
6877,2026-07-02,02:45:00,0.0,0.0
6878,2026-07-02,03:00:00,0.0,0.0
6879,2026-07-02,03:15:00,0.0,0.0
6880,2026-07-02,03:30:00,0.0,0.0
6881,2026-07-02,03:45:00,0.0,0.0
6882,2026-07-02,04:00:00,0.0,0.0
6883,2026-07-02,04:15:00,0.0,0.0
6884,2026-07-02,04:30:00,0.0,0.0
6885,2026-07-02,04:45:00,0.0,0.0
6886,2026-07-02,05:00:00,0.0,0.0
6887,2026-07-02,05:15:00,0.0,0.0
6888,2026-07-02,05:30:00,0.0,0.0
6889,2026-07-02,05:45:00,0.0,0.0
6890,2026-07-02,06:00:00,0.0,0.0
6891,2026-07-02,06:15:00,0.0,0.0
6892,2026-07-02,06:30:00,0.0,0.0
6893,2026-07-02,06:45:00,0.0,0.0
6894,2026-07-02,07:00:00,0.0,0.0
6895,2026-07-02,07:15:00,0.0,0.0
6896,2026-07-02,07:30:00,0.0,0.0
6897,2026-07-02,07:45:00,0.0,0.0
6898,2026-07-02,08:00:00,0.0,0.0
6899,2026-07-02,08:15:00,0.0,0.0
6900,2026-07-02,08:30:00,0.0,0.0
6901,2026-07-02,08:45:00,0.0,0.0
6902,2026-07-02,09:00:00,0.0,0.0
6903,2026-07-02,09:15:00,0.0,0.0
6904,2026-07-02,09:30:00,0.0,0.0
6905,2026-07-02,09:45:00,0.0,0.0
6906,2026-07-02,10:00:00,0.0,0.0
6907,2026-07-02,10:15:00,0.0,0.0
6908,2026-07-02,10:30:00,0.0,0.0
6909,2026-07-02,10:45:00,0.0,0.0
6910,2026-07-02,11:00:00,0.0,0.0
6911,2026-07-02,11:15:00,0.0,0.0
6912,2026-07-02,11:30:00,0.0,0.0
6913,2026-07-02,11:45:00,0.0,0.0
6914,2026-07-02,12:00:00,0.0,0.0
6915,2026-07-02,12:15:00,0.0,0.0
6916,2026-07-02,12:30:00,0.0,0.0
6917,2026-07-02,12:45:00,0.0,0.0
6918,2026-07-02,13:00:00,0.0,0.0
6919,2026-07-02,13:15:00,0.0,0.0
6920,2026-07-02,13:30:00,0.0,0.0
6921,2026-07-02,13:45:00,0.0,0.0
6922,2026-07-02,14:00:00,0.0,0.0
6923,2026-07-02,14:15:00,0.0,0.0
6924,2026-07-02,14:30:00,0.0,0.0
6925,2026-07-02,14:45:00,0.0,0.0
6926,2026-07-02,15:00:00,0.0,0.0
6927,2026-07-02,15:15:00,0.0,0.0
6928,2026-07-02,15:30:00,0.0,0.0
6929,2026-07-02,15:45:00,0.0,0.0
6930,2026-07-02,16:00:00,0.0,0.0
6931,2026-07-02,16:15:00,0.0,0.0
6932,2026-07-02,16:30:00,0.0,0.0
6933,2026-07-02,16:45:00,0.0,0.0
6934,2026-07-02,17:00:00,0.0,0.0
6935,2026-07-02,17:15:00,0.0,0.0
6936,2026-07-02,17:30:00,0.0,0.0
6937,2026-07-02,17:45:00,0.0,0.0
6938,2026-07-02,18:00:00,0.0,0.0
6939,2026-07-02,18:15:00,0.0,0.0
6940,2026-07-02,18:30:00,0.0,0.0
6941,2026-07-02,18:45:00,0.0,0.0
6942,2026-07-02,19:00:00,0.0,0.0
6943,2026-07-02,19:15:00,0.0,0.0
6944,2026-07-02,19:30:00,0.0,0.0
6945,2026-07-02,19:45:00,0.0,0.0
6946,2026-07-02,20:00:00,0.0,0.0
6947,2026-07-02,20:15:00,0.0,0.0
6948,2026-07-02,20:30:00,0.0,0.0
6949,2026-07-02,20:45:00,0.0,0.0
6950,2026-07-02,21:00:00,0.0,0.0
6951,2026-07-02,21:15:00,0.0,0.0
6952,2026-07-02,21:30:00,0.0,0.0
6953,2026-07-02,21:45:00,0.0,0.0
6954,2026-07-02,22:00:00,0.0,0.0
6955,2026-07-02,22:15:00,0.0,0.0
6956,2026-07-02,22:30:00,0.0,0.0
6957,2026-07-02,22:45:00,0.0,0.0
6958,2026-07-02,23:00:00,0.0,0.0
6959,2026-07-02,23:15:00,0.0,0.0
6960,2026-07-02,23:30:00,0.0,0.0
6961,2026-07-02,23:45:00,0.0,0.0
6962,2026-07-04,00:15:00,0.0,0.0
6963,2026-07-04,00:30:00,0.0,0.0
6964,2026-07-04,00:45:00,0.0,0.0
6965,2026-07-04,01:00:00,0.0,0.0
6966,2026-07-04,01:15:00,0.0,0.0
6967,2026-07-04,01:30:00,0.0,0.0
6968,2026-07-04,01:45:00,0.0,0.0
6969,2026-07-04,02:00:00,0.0,0.0
6970,2026-07-04,02:15:00,0.0,0.0
6971,2026-07-04,02:30:00,0.0,0.0
6972,2026-07-04,02:45:00,0.0,0.0
6973,2026-07-04,03:00:00,0.0,0.0
6974,2026-07-04,03:15:00,0.0,0.0
6975,2026-07-04,03:30:00,0.0,0.0
6976,2026-07-04,03:45:00,0.0,0.0
6977,2026-07-04,04:00:00,0.0,0.0
6978,2026-07-04,04:15:00,0.0,0.0
6979,2026-07-04,04:30:00,0.0,0.0
6980,2026-07-04,04:45:00,0.0,0.0
6981,2026-07-04,05:00:00,0.0,0.0
6982,2026-07-04,05:15:00,0.0,0.0
6983,2026-07-04,05:30:00,0.0,0.0
6984,2026-07-04,05:45:00,0.0,0.0
6985,2026-07-04,06:00:00,0.0,0.0
6986,2026-07-04,06:15:00,0.0,0.0
6987,2026-07-04,06:30:00,0.0,0.0
6988,2026-07-04,06:45:00,0.0,0.0
6989,2026-07-04,07:00:00,0.0,0.0
6990,2026-07-04,07:15:00,0.0,0.0
6991,2026-07-04,07:30:00,0.0,0.0
6992,2026-07-04,07:45:00,0.0,0.0
6993,2026-07-04,08:00:00,0.0,0.0
6994,2026-07-04,08:15:00,0.0,0.0
6995,2026-07-04,08:30:00,0.0,0.0
6996,2026-07-04,08:45:00,0.0,0.0
6997,2026-07-04,09:00:00,0.0,0.0
6998,2026-07-04,09:15:00,0.0,0.0
6999,2026-07-04,09:30:00,0.0,0.0
7000,2026-07-04,09:45:00,0.0,0.0
7001,2026-07-04,10:00:00,0.0,0.0
7002,2026-07-04,10:15:00,0.0,0.0
7003,2026-07-04,10:30:00,0.0,0.0
7004,2026-07-04,10:45:00,0.0,0.0
7005,2026-07-04,11:00:00,0.0,0.0
7006,2026-07-04,11:15:00,0.0,0.0
7007,2026-07-04,11:30:00,0.0,0.0
7008,2026-07-04,11:45:00,0.0,0.0
7009,2026-07-04,12:00:00,0.0,0.0
7010,2026-07-04,12:15:00,0.0,0.0
7011,2026-07-04,12:30:00,0.0,0.0
7012,2026-07-04,12:45:00,0.0,0.0
7013,2026-07-04,13:00:00,0.0,0.0
7014,2026-07-04,13:15:00,0.0,0.0
7015,2026-07-04,13:30:00,0.0,0.0
7016,2026-07-04,13:45:00,0.0,0.0
7017,2026-07-04,14:00:00,0.0,0.0
7018,2026-07-04,14:15:00,0.0,0.0
7019,2026-07-04,14:30:00,0.0,0.0
7020,2026-07-04,14:45:00,0.0,0.0
7021,2026-07-04,15:00:00,0.0,0.0
7022,2026-07-04,15:15:00,0.0,0.0
7023,2026-07-04,15:30:00,0.0,0.0
7024,2026-07-04,15:45:00,0.0,0.0
7025,2026-07-04,16:00:00,0.0,0.0
7026,2026-07-04,16:15:00,0.0,0.0
7027,2026-07-04,16:30:00,0.0,0.0
7028,2026-07-04,16:45:00,0.0,0.0
7029,2026-07-04,17:00:00,0.0,0.0
7030,2026-07-04,17:15:00,1.2,13.8
7031,2026-07-04,17:30:00,0.0,0.8
7032,2026-07-04,17:45:00,0.2,0.8
7033,2026-07-04,18:00:00,0.0,0.0
7034,2026-07-04,18:15:00,0.0,0.0
7035,2026-07-04,18:30:00,0.4,2.8
7036,2026-07-04,18:45:00,0.0,0.0
7037,2026-07-04,19:00:00,0.0,0.0
7038,2026-07-04,19:15:00,0.0,0.0
7039,2026-07-04,19:30:00,0.0,0.0
7040,2026-07-04,19:45:00,0.0,0.0
7041,2026-07-04,20:00:00,0.0,0.0
7042,2026-07-04,20:15:00,0.0,0.0
7043,2026-07-04,20:30:00,0.0,0.0
7044,2026-07-04,20:45:00,0.0,0.0
7045,2026-07-04,21:00:00,0.0,0.0
7046,2026-07-04,21:15:00,0.0,0.0
7047,2026-07-04,21:30:00,0.0,0.0
7048,2026-07-04,21:45:00,0.0,0.0
7049,2026-07-04,22:00:00,0.0,0.0
7050,2026-07-04,22:15:00,0.0,0.0
7051,2026-07-04,22:30:00,0.0,0.0
7052,2026-07-04,22:45:00,0.0,0.0
7053,2026-07-04,23:00:00,0.0,0.0
7054,2026-07-04,23:15:00,0.0,0.0
7055,2026-07-04,23:30:00,0.0,0.0
7056,2026-07-04,23:45:00,0.0,0.0
7057,2026-07-05,00:15:00,0.0,0.0
7058,2026-07-05,00:30:00,0.0,0.0
7059,2026-07-05,00:45:00,0.0,0.0
7060,2026-07-05,01:00:00,0.0,0.0
7061,2026-07-05,01:15:00,0.0,0.0
7062,2026-07-05,01:30:00,0.0,0.0
7063,2026-07-05,01:45:00,0.0,0.0
7064,2026-07-05,02:00:00,0.0,0.0
7065,2026-07-05,02:15:00,0.0,0.0
7066,2026-07-05,02:30:00,0.0,0.0
7067,2026-07-05,02:45:00,0.0,0.0
7068,2026-07-05,03:00:00,0.0,0.0
7069,2026-07-05,03:15:00,0.0,0.0
7070,2026-07-05,03:30:00,0.0,0.0
7071,2026-07-05,03:45:00,0.0,0.0
7072,2026-07-05,04:00:00,0.0,0.0
7073,2026-07-05,04:15:00,0.2,0.0
7074,2026-07-05,04:30:00,0.0,0.0
7075,2026-07-05,04:45:00,0.0,0.0
7076,2026-07-05,05:00:00,0.0,0.0
7077,2026-07-05,05:15:00,0.0,0.0
7078,2026-07-05,05:30:00,0.0,0.0
7079,2026-07-05,05:45:00,0.0,0.0
7080,2026-07-05,06:00:00,0.0,0.0
7081,2026-07-05,06:15:00,0.0,0.0
7082,2026-07-05,06:30:00,0.0,0.0
7083,2026-07-05,06:45:00,0.0,0.0
7084,2026-07-05,07:00:00,0.0,0.0
7085,2026-07-05,07:15:00,0.6,9.0
7086,2026-07-05,07:30:00,1.0,10.8
7087,2026-07-05,07:45:00,0.0,0.0
7088,2026-07-05,08:00:00,0.0,0.0
7089,2026-07-05,08:15:00,0.0,0.0
7090,2026-07-05,08:30:00,0.0,0.0
7091,2026-07-05,08:45:00,0.0,0.0
7092,2026-07-05,09:00:00,0.0,0.0
7093,2026-07-05,09:15:00,0.0,0.0
7094,2026-07-05,09:30:00,0.0,0.0
7095,2026-07-05,09:45:00,0.0,0.0
7096,2026-07-05,10:00:00,0.0,0.0
7097,2026-07-05,10:15:00,0.0,0.0
7098,2026-07-05,10:30:00,0.0,0.0
7099,2026-07-05,10:45:00,0.0,0.0
7100,2026-07-05,11:00:00,0.0,0.0
7101,2026-07-05,11:15:00,0.0,0.0
7102,2026-07-05,11:30:00,0.0,0.0
7103,2026-07-05,11:45:00,0.0,0.0
7104,2026-07-05,12:00:00,0.0,0.0
7105,2026-07-05,12:15:00,0.0,0.0
7106,2026-07-05,12:30:00,0.0,0.0
7107,2026-07-05,12:45:00,0.0,0.0
7108,2026-07-05,13:00:00,0.0,0.0
7109,2026-07-05,13:15:00,0.0,0.0
7110,2026-07-05,13:30:00,0.0,0.0
7111,2026-07-05,13:45:00,0.0,0.0
7112,2026-07-05,14:00:00,0.0,0.0
7113,2026-07-05,14:15:00,0.0,0.0
7114,2026-07-05,14:30:00,0.0,0.0
7115,2026-07-05,14:45:00,0.0,0.0
7116,2026-07-05,15:00:00,0.0,0.0
7117,2026-07-05,15:15:00,0.0,0.0
7118,2026-07-05,15:30:00,0.0,0.0
7119,2026-07-05,15:45:00,0.0,0.0
7120,2026-07-05,16:00:00,0.0,0.0
7121,2026-07-05,16:15:00,0.0,0.0
7122,2026-07-05,16:30:00,1.0,10.2
7123,2026-07-05,16:45:00,0.8,10.2
7124,2026-07-05,17:00:00,1.6,10.0
7125,2026-07-05,17:15:00,1.2,7.8
7126,2026-07-05,17:30:00,0.6,8.0
7127,2026-07-05,17:45:00,0.0,0.0
7128,2026-07-05,18:00:00,0.0,0.0
7129,2026-07-05,18:15:00,0.0,0.0
7130,2026-07-05,18:30:00,0.0,0.0
7131,2026-07-05,18:45:00,0.2,0.0
7132,2026-07-05,19:00:00,0.0,0.0
7133,2026-07-05,19:15:00,0.0,0.0
7134,2026-07-05,19:30:00,0.0,0.0
7135,2026-07-05,19:45:00,0.0,0.0
7136,2026-07-05,20:00:00,0.0,0.0
7137,2026-07-05,20:15:00,0.0,0.0
7138,2026-07-05,20:30:00,0.2,0.0
7139,2026-07-05,20:45:00,0.0,0.0
7140,2026-07-05,21:00:00,0.0,0.0
7141,2026-07-05,21:15:00,0.0,0.0
7142,2026-07-05,21:30:00,0.0,0.0
7143,2026-07-05,21:45:00,0.0,0.0
7144,2026-07-05,22:00:00,0.0,0.0
7145,2026-07-05,22:15:00,0.0,0.0
7146,2026-07-05,22:30:00,0.0,0.0
7147,2026-07-05,22:45:00,0.0,0.0
7148,2026-07-05,23:00:00,0.0,0.0
7149,2026-07-05,23:15:00,0.0,0.0
7150,2026-07-05,23:30:00,0.0,0.0
7151,2026-07-05,23:45:00,0.0,0.0
7152,2026-07-06,00:15:00,0.0,0.0
7153,2026-07-06,00:30:00,0.0,0.0
7154,2026-07-06,00:45:00,0.0,0.0
7155,2026-07-06,01:00:00,0.0,0.0
7156,2026-07-06,01:15:00,0.0,0.0
7157,2026-07-06,01:30:00,0.0,0.0
7158,2026-07-06,01:45:00,0.0,0.0
7159,2026-07-06,02:00:00,0.0,0.0
7160,2026-07-06,02:15:00,0.0,0.0
7161,2026-07-06,02:30:00,0.0,0.0
7162,2026-07-06,02:45:00,0.0,0.0
7163,2026-07-06,03:00:00,0.0,0.0
7164,2026-07-06,03:15:00,0.0,0.0
7165,2026-07-06,03:30:00,0.0,0.0
7166,2026-07-06,03:45:00,0.0,0.0
7167,2026-07-06,04:00:00,0.0,0.0
7168,2026-07-06,04:15:00,0.0,0.0
7169,2026-07-06,04:30:00,0.0,0.0
7170,2026-07-06,04:45:00,0.0,0.0
7171,2026-07-06,05:00:00,0.0,0.0
7172,2026-07-06,05:15:00,0.0,0.0
7173,2026-07-06,05:30:00,0.0,0.0
7174,2026-07-06,05:45:00,0.0,0.0
7175,2026-07-06,06:00:00,0.0,0.0
7176,2026-07-06,06:15:00,0.0,0.0
7177,2026-07-06,06:30:00,0.0,0.0
7178,2026-07-06,06:45:00,0.0,0.0
7179,2026-07-06,07:00:00,0.0,0.0
7180,2026-07-06,07:15:00,0.0,0.0
7181,2026-07-06,07:30:00,0.0,0.0
7182,2026-07-06,07:45:00,0.0,0.0
7183,2026-07-06,08:00:00,0.0,0.0
7184,2026-07-06,08:15:00,0.0,0.0
7185,2026-07-06,08:30:00,0.0,0.0
7186,2026-07-06,08:45:00,0.0,0.0
7187,2026-07-06,09:00:00,0.0,0.0
7188,2026-07-06,09:15:00,0.0,0.0
7189,2026-07-06,09:30:00,0.0,0.0
7190,2026-07-06,09:45:00,0.0,0.0
7191,2026-07-06,10:00:00,0.0,0.0
7192,2026-07-06,10:15:00,0.0,0.0
7193,2026-07-06,10:30:00,0.0,0.0
7194,2026-07-06,10:45:00,0.0,0.0
7195,2026-07-06,11:00:00,0.0,0.0
7196,2026-07-06,11:15:00,0.0,0.0
7197,2026-07-06,11:30:00,0.0,0.0
7198,2026-07-06,11:45:00,0.0,0.0
7199,2026-07-06,12:00:00,0.0,0.0
7200,2026-07-06,12:15:00,0.0,0.0
7201,2026-07-06,12:30:00,0.0,0.0
7202,2026-07-06,12:45:00,0.0,0.0
7203,2026-07-06,13:00:00,0.0,0.0
7204,2026-07-06,13:15:00,0.0,0.0
7205,2026-07-06,13:30:00,0.0,0.0
7206,2026-07-06,13:45:00,0.0,0.0
7207,2026-07-06,14:00:00,0.0,0.0
7208,2026-07-06,14:15:00,0.0,0.0
7209,2026-07-06,14:30:00,0.0,0.0
7210,2026-07-06,14:45:00,0.0,0.0
7211,2026-07-06,15:00:00,0.0,0.0
7212,2026-07-06,15:15:00,0.0,0.0
7213,2026-07-06,15:30:00,0.0,0.0
7214,2026-07-06,15:45:00,0.0,0.0
7215,2026-07-06,16:00:00,0.0,0.0
7216,2026-07-06,16:15:00,0.0,0.0
7217,2026-07-06,16:30:00,0.0,0.0
7218,2026-07-06,16:45:00,0.0,0.0
7219,2026-07-06,17:00:00,0.0,0.0
7220,2026-07-06,17:15:00,0.0,0.0
7221,2026-07-06,17:30:00,0.0,0.0
7222,2026-07-06,17:45:00,0.0,0.0
7223,2026-07-06,18:00:00,0.0,0.0
7224,2026-07-06,18:15:00,0.0,0.0
7225,2026-07-06,18:30:00,0.0,0.0
7226,2026-07-06,18:45:00,0.0,0.0
7227,2026-07-06,19:00:00,0.0,0.0
7228,2026-07-06,19:15:00,0.0,0.0
7229,2026-07-06,19:30:00,0.0,0.0
7230,2026-07-06,19:45:00,0.0,0.0
7231,2026-07-06,20:00:00,0.0,0.0
7232,2026-07-06,20:15:00,0.0,0.0
7233,2026-07-06,20:30:00,0.0,0.0
7234,2026-07-06,20:45:00,0.0,0.0
7235,2026-07-06,21:00:00,0.0,0.0
7236,2026-07-06,21:15:00,0.0,0.0
7237,2026-07-06,21:30:00,0.0,0.0
7238,2026-07-06,21:45:00,0.0,0.0
7239,2026-07-06,22:00:00,0.0,0.0
7240,2026-07-06,22:15:00,0.0,0.0
7241,2026-07-06,22:30:00,0.0,0.0
7242,2026-07-06,22:45:00,0.0,0.0
7243,2026-07-06,23:00:00,0.0,0.0
7244,2026-07-06,23:15:00,0.0,0.0
7245,2026-07-06,23:30:00,0.0,0.0
7246,2026-07-06,23:45:00,0.0,0.0
7247,2026-07-07,00:15:00,0.0,0.0
7248,2026-07-07,00:30:00,0.0,0.0
7249,2026-07-07,00:45:00,0.0,0.0
7250,2026-07-07,01:00:00,0.0,0.0
7251,2026-07-07,01:15:00,0.0,0.0
7252,2026-07-07,01:30:00,0.0,0.0
7253,2026-07-07,01:45:00,0.0,0.0
7254,2026-07-07,02:00:00,0.0,0.0
7255,2026-07-07,02:15:00,0.0,0.0
7256,2026-07-07,02:30:00,0.0,0.0
7257,2026-07-07,02:45:00,0.0,0.0
7258,2026-07-07,03:00:00,0.0,0.0
7259,2026-07-07,03:15:00,0.0,0.0
7260,2026-07-07,03:30:00,0.0,0.0
7261,2026-07-07,03:45:00,0.0,0.0
7262,2026-07-07,04:00:00,0.0,0.0
7263,2026-07-07,04:15:00,0.0,0.0
7264,2026-07-07,04:30:00,0.0,0.0
7265,2026-07-07,04:45:00,0.0,0.0
7266,2026-07-07,05:00:00,0.0,0.0
7267,2026-07-07,05:15:00,0.0,0.0
7268,2026-07-07,05:30:00,0.0,0.0
7269,2026-07-07,05:45:00,0.0,0.0
7270,2026-07-07,06:00:00,0.0,0.0
7271,2026-07-07,06:15:00,0.0,0.0
7272,2026-07-07,06:30:00,0.0,0.0
7273,2026-07-07,06:45:00,0.0,0.0
7274,2026-07-07,07:00:00,0.0,0.0
7275,2026-07-07,07:15:00,0.0,0.0
7276,2026-07-07,07:30:00,0.0,0.0
7277,2026-07-07,07:45:00,0.0,0.0
7278,2026-07-07,08:00:00,0.0,0.0
7279,2026-07-07,08:15:00,0.0,0.0
7280,2026-07-07,08:30:00,0.0,0.0
7281,2026-07-07,08:45:00,0.0,0.0
7282,2026-07-07,09:00:00,0.0,0.0
7283,2026-07-07,09:15:00,0.0,0.0
7284,2026-07-07,09:30:00,0.0,0.0
7285,2026-07-07,09:45:00,0.0,0.0
7286,2026-07-07,10:00:00,0.0,0.0
7287,2026-07-07,10:15:00,0.0,0.0
7288,2026-07-07,10:30:00,0.0,0.0
7289,2026-07-07,10:45:00,0.0,0.0
7290,2026-07-07,11:00:00,0.0,0.0
7291,2026-07-07,11:15:00,0.0,0.0
7292,2026-07-07,11:30:00,0.0,0.0
7293,2026-07-07,11:45:00,0.0,0.0
7294,2026-07-07,12:00:00,0.0,0.0
7295,2026-07-07,12:15:00,0.0,0.0
7296,2026-07-07,12:30:00,0.0,0.0
7297,2026-07-07,12:45:00,0.0,0.0
7298,2026-07-07,13:00:00,0.0,0.0
7299,2026-07-07,13:15:00,0.0,0.0
7300,2026-07-07,13:30:00,0.0,0.0
7301,2026-07-07,13:45:00,0.0,0.0
7302,2026-07-07,14:00:00,0.0,0.0
7303,2026-07-07,14:15:00,0.0,0.0
7304,2026-07-07,14:30:00,0.0,0.0
7305,2026-07-07,14:45:00,0.0,0.0
7306,2026-07-07,15:00:00,0.0,0.0
7307,2026-07-07,15:15:00,0.0,0.0
7308,2026-07-07,15:30:00,0.0,0.0
7309,2026-07-07,15:45:00,0.0,0.0
7310,2026-07-07,16:00:00,0.0,0.0
7311,2026-07-07,16:15:00,0.0,0.0
7312,2026-07-07,16:30:00,0.0,0.0
7313,2026-07-07,16:45:00,0.0,0.0
7314,2026-07-07,17:00:00,0.0,0.0
7315,2026-07-07,17:15:00,0.0,0.0
7316,2026-07-07,17:30:00,0.0,0.0
7317,2026-07-07,17:45:00,0.0,0.0
7318,2026-07-07,18:00:00,0.0,0.0
7319,2026-07-07,18:15:00,0.0,0.0
7320,2026-07-07,18:30:00,0.0,0.0
7321,2026-07-07,18:45:00,0.0,0.0
7322,2026-07-07,19:00:00,0.0,0.0
7323,2026-07-07,19:15:00,0.0,0.0
7324,2026-07-07,19:30:00,0.0,0.0
7325,2026-07-07,19:45:00,0.0,0.0
7326,2026-07-07,20:00:00,0.0,0.0
7327,2026-07-07,20:15:00,0.0,0.0
7328,2026-07-07,20:30:00,0.0,0.0
7329,2026-07-07,20:45:00,0.0,0.0
7330,2026-07-07,21:00:00,0.0,0.0
7331,2026-07-07,21:15:00,0.0,0.0
7332,2026-07-07,21:30:00,0.0,0.0
7333,2026-07-07,21:45:00,0.0,0.0
7334,2026-07-07,22:00:00,0.0,0.0
7335,2026-07-07,22:15:00,0.0,0.0
7336,2026-07-07,22:30:00,0.0,0.0
7337,2026-07-07,22:45:00,0.0,0.0
7338,2026-07-07,23:00:00,0.0,0.0
7339,2026-07-07,23:15:00,0.0,0.0
7340,2026-07-07,23:30:00,0.0,0.0
7341,2026-07-07,23:45:00,0.0,0.0
7342,2026-07-08,00:15:00,0.0,0.0
7343,2026-07-08,00:30:00,0.0,0.0
7344,2026-07-08,00:45:00,0.0,0.0
7345,2026-07-08,01:00:00,0.0,0.0
7346,2026-07-08,01:15:00,0.0,0.0
7347,2026-07-08,01:30:00,0.0,0.0
7348,2026-07-08,01:45:00,0.0,0.0
7349,2026-07-08,02:00:00,0.0,0.0
7350,2026-07-08,02:15:00,0.0,0.0
7351,2026-07-08,02:30:00,0.0,0.0
7352,2026-07-08,02:45:00,0.0,0.0
